entity_1,relation,entity_2
中国第一汽车股份有限公司,applied_for,一种车辆尾气处理系统、方法、装置、设备及介质
中国第一汽车股份有限公司,applied_for,电池数据的处理方法及车辆
中国第一汽车股份有限公司,applied_for,车辆的剩余里程的确定方法、装置、存储介质及电子设备
中国第一汽车股份有限公司,applied_for,一种汽车铆接强度快速仿真评价方法
中国第一汽车股份有限公司,applied_for,电池SOC信号处理方法、装置、车辆、计算机可读存储介质及计算机程序产品
中国第一汽车股份有限公司,applied_for,电机控制系统的控制方法、装置、存储介质和车辆
中国第一汽车股份有限公司,applied_for,一种前车异常状态提示方法及系统
中国第一汽车股份有限公司,applied_for,脑机接口评价模型训练方法、评价方法、装置及设备
中国第一汽车股份有限公司,applied_for,一种工件表面低温高效超厚渗硫处理方法
中国第一汽车股份有限公司,applied_for,荷电状态的精度验证方法和存储介质
中国第一汽车股份有限公司,applied_for,一种基于元宇宙的电池SOC管理系统、方法及动力电池
中国第一汽车股份有限公司,applied_for,一种车辆异常通信行为管理方法、装置、设备及存储介质
广东东箭汽车科技股份有限公司,applied_for,一种车辆尾翼系统及尾翼升降机构
广东东箭汽车科技股份有限公司,applied_for,一种电动尾翼驱动装置、电动尾翼总成及汽车
广东东箭汽车科技股份有限公司,applied_for,调节装置、尾翼装置和车辆
广东东箭汽车科技股份有限公司,applied_for,汽车尾门撑杆系统
广东东箭汽车科技股份有限公司,applied_for,阻尼器、电动尾门撑杆及车辆
广东东箭汽车科技股份有限公司,applied_for,一种汽车后防护杠及汽车
广东东箭汽车科技股份有限公司,applied_for,车辆及其扰流装置
广东东箭汽车科技股份有限公司,applied_for,低能耗节能电动伸缩踏板系统及驱动电机
广东东箭汽车科技股份有限公司,applied_for,尾翼底座排水连接结构
广东东箭汽车科技股份有限公司,applied_for,一种轴向阻尼器及电动尾门机械撑杆
广东东箭汽车科技股份有限公司,applied_for,连接组件及车体组件
广东东箭汽车科技股份有限公司,applied_for,连接支架及配套组件
广东东箭汽车科技股份有限公司,applied_for,汽车尾门的驱动系统及其汽车
广东东箭汽车科技股份有限公司,applied_for,一种中控屏调节机构
广东东箭汽车科技股份有限公司,applied_for,一种尾翼装置及其汽车
广东东箭汽车科技股份有限公司,applied_for,灯光预警方法、预警灯组件、汽车及存储介质
广东东箭汽车科技股份有限公司,applied_for,一种口盖结构以及机动设备
广东东箭汽车科技股份有限公司,applied_for,扰流翼的固定装置、扰流翼组件及车辆
广东东箭汽车科技股份有限公司,applied_for,一种车辆及保护杠组件
广东东箭汽车科技股份有限公司,applied_for,汽车侧踏杠和汽车
广东东箭汽车科技股份有限公司,applied_for,一种连杆式尾翼及其汽车
广东东箭汽车科技股份有限公司,applied_for,一种半自动踏板
广东东箭汽车科技股份有限公司,applied_for,一种踏板机构和汽车
广东东箭汽车科技股份有限公司,applied_for,限位器
广东东箭汽车科技股份有限公司,applied_for,"一种连杆结构、踏板装置,以及汽车"
广东东箭汽车科技股份有限公司,applied_for,汽车侧踏板及其汽车
广东东箭汽车科技股份有限公司,applied_for,一种电动撑杆和汽车
广东东箭汽车科技股份有限公司,applied_for,一种阻尼器和电动尾门撑杆
广东东箭汽车科技股份有限公司,applied_for,一种汽车电动尾翼结构
广东东箭汽车科技股份有限公司,applied_for,一种具有安装高度调节结构的汽车尾翼
广东东箭汽车科技股份有限公司,applied_for,一种摩擦阻尼器及电动尾门机械撑杆
广东东箭汽车科技股份有限公司,applied_for,汽车置物架及汽车
广东东箭汽车科技股份有限公司,applied_for,一种电动尾翼底座排水结构及电动尾翼总成
广东东箭汽车科技股份有限公司,applied_for,一种把手总成及汽车门
广东东箭汽车科技股份有限公司,applied_for,车辆尾翼及车辆
广东东箭汽车科技股份有限公司,applied_for,车门连接机构及汽车
广东东箭汽车科技股份有限公司,applied_for,一种摇杆踏板装置及汽车
广东东箭汽车科技股份有限公司,applied_for,固定头和车门撑杆
广东东箭汽车科技股份有限公司,applied_for,一种锁止装置和汽车
广东东箭汽车科技股份有限公司,applied_for,阻尼器及汽车尾门撑杆
库博标准汽车配件(苏州)有限公司,applied_for,具有检测功能的柔性快速接头及其检测方法
库博标准汽车配件(苏州)有限公司,applied_for,一种用于定位U型卡簧精准组装装置及其组装方法
山东讴神机械制造有限公司,applied_for,一种防错型铆压装置用铆压头
正和汽车科技(十堰)股份有限公司,applied_for,一种具有高稳定性的重卡车身输送机构及操作方法
浙江稳达减振器有限公司,applied_for,模块化安装的电控可変阻式减震器
芜湖市常春汽车内饰件有限公司,applied_for,基于二次分型和双环型精定位的IMD内开饰板加工工艺
宁波加凯汽车部件有限公司,applied_for,一种汽车风道检测装置
宁波加凯汽车部件有限公司,applied_for,一种冷却液壶焊接装置
长春一东汽车零部件制造有限责任公司,applied_for,高度集成手电泵
江苏张驰轮毂制造有限公司,applied_for,一种具有辅助减震装置的轮毂
南通大地电气股份有限公司,applied_for,一种电动汽车的预约充电系统及其控制方法
南通大地电气股份有限公司,applied_for,线缆长度测量装置
南通大地电气股份有限公司,applied_for,一种电子线束端子固定装置
常州市豪德车辆配件有限公司,applied_for,一种汽车踏板性能测试装置
常州市豪德车辆配件有限公司,applied_for,一种智能感应电动踏步踏板的控制系统
宁波市鄞州亚大汽车管件有限公司,applied_for,一种管件组件及其保证管件管口位置度的加工设备
天津大进汽车配件有限公司,applied_for,一种循环交替式自洁型干燥罐及生产工艺
三河平恩康汽车技术有限公司,applied_for,一种低功耗高扭矩汽车电磁阀结构及其实施方法
华安钢宝利汽车板加工(重庆)有限公司,applied_for,多位置调节式激光拼接机的预定位平台
华安钢宝利汽车板加工(重庆)有限公司,applied_for,一种钢板自动去毛刺机
华安钢宝利汽车板加工(重庆)有限公司,applied_for,一种便于转运式激光焊接用落料堆垛装置
